Date and Time,Year,is_rainy_day,Date,Count,Day of Week,Time-1,total_votes,mean_vote,reviews_from_users,reviews_from_critics,weighted_average_vote,num_of_movies_released,Year-1,max_temp/F,min_temp/F,avg_temp/F,dep_temp/F,hdd_temp/F,wtr/precipitation,avg_spd_wind,mx_spd_wind,dir_wind,ss_sky,wx_sky,spd_pk_spd,dr_pk_spd,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
31/10/2011 14:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,2:22 PM,58 F,33 F,39 %,WSW,7 mph,0 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 15:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,3:22 PM,58 F,0 F,37 %,WSW,10 mph,17 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 15:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,3:22 PM,58 F,0 F,37 %,WSW,10 mph,17 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 15:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,3:22 PM,58 F,0 F,37 %,WSW,10 mph,17 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 15:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,3:22 PM,58 F,0 F,37 %,WSW,10 mph,17 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 15:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,3:22 PM,58 F,0 F,37 %,WSW,10 mph,17 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 15:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,3:22 PM,58 F,0 F,37 %,WSW,10 mph,17 mph,29.11 in,0.0 in,Mostly Cloudy
31/10/2011 16:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,4:22 PM,58 F,33 F,39 %,W,5 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
31/10/2011 16:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,4:22 PM,58 F,33 F,39 %,W,5 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
31/10/2011 16:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,4:22 PM,58 F,33 F,39 %,W,5 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
31/10/2011 16:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,4:22 PM,58 F,33 F,39 %,W,5 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
31/10/2011 16:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,4:22 PM,58 F,33 F,39 %,W,5 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
31/10/2011 16:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,4:22 PM,58 F,33 F,39 %,W,5 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
31/10/2011 17:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,5:22 PM,56 F,31 F,39 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
31/10/2011 17:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,5:22 PM,56 F,31 F,39 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
31/10/2011 17:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,5:22 PM,56 F,31 F,39 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
31/10/2011 17:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,5:22 PM,56 F,31 F,39 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
31/10/2011 17:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,5:22 PM,56 F,31 F,39 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
31/10/2011 17:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,5:22 PM,56 F,31 F,39 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
31/10/2011 18:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,6:22 PM,53 F,0 F,45 %,S,3 mph,0 mph,29.14 in,0.0 in,Fair
31/10/2011 18:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,6:22 PM,53 F,0 F,45 %,S,3 mph,0 mph,29.14 in,0.0 in,Fair
31/10/2011 18:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,6:22 PM,53 F,0 F,45 %,S,3 mph,0 mph,29.14 in,0.0 in,Fair
31/10/2011 18:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,6:22 PM,53 F,0 F,45 %,S,3 mph,0 mph,29.14 in,0.0 in,Fair
31/10/2011 18:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,6:22 PM,53 F,0 F,45 %,S,3 mph,0 mph,29.14 in,0.0 in,Fair
31/10/2011 18:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,6:22 PM,53 F,0 F,45 %,S,3 mph,0 mph,29.14 in,0.0 in,Fair
31/10/2011 19:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,7:22 PM,50 F,0 F,50 %,S,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
31/10/2011 19:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,7:22 PM,50 F,0 F,50 %,S,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
31/10/2011 19:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,7:22 PM,50 F,0 F,50 %,S,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
31/10/2011 19:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,7:22 PM,50 F,0 F,50 %,S,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
31/10/2011 19:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,7:22 PM,50 F,0 F,50 %,S,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
31/10/2011 19:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,7:22 PM,50 F,0 F,50 %,S,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
31/10/2011 21:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,9:22 PM,49 F,0 F,52 %,SW,5 mph,0 mph,29.18 in,0.0 in,Fair
31/10/2011 21:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,9:22 PM,49 F,0 F,52 %,SW,5 mph,0 mph,29.18 in,0.0 in,Fair
31/10/2011 21:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,9:22 PM,49 F,0 F,52 %,SW,5 mph,0 mph,29.18 in,0.0 in,Fair
31/10/2011 21:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,9:22 PM,49 F,0 F,52 %,SW,5 mph,0 mph,29.18 in,0.0 in,Fair
31/10/2011 21:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,9:22 PM,49 F,0 F,52 %,SW,5 mph,0 mph,29.18 in,0.0 in,Fair
31/10/2011 21:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,9:22 PM,49 F,0 F,52 %,SW,5 mph,0 mph,29.18 in,0.0 in,Fair
31/10/2011 22:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,10:22 PM,43 F,0 F,66 %,SW,5 mph,0 mph,29.20 in,0.0 in,Fair
31/10/2011 22:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,10:22 PM,43 F,0 F,66 %,SW,5 mph,0 mph,29.20 in,0.0 in,Fair
31/10/2011 22:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,10:22 PM,43 F,0 F,66 %,SW,5 mph,0 mph,29.20 in,0.0 in,Fair
31/10/2011 22:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,10:22 PM,43 F,0 F,66 %,SW,5 mph,0 mph,29.20 in,0.0 in,Fair
31/10/2011 22:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,10:22 PM,43 F,0 F,66 %,SW,5 mph,0 mph,29.20 in,0.0 in,Fair
31/10/2011 22:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,10:22 PM,43 F,0 F,66 %,SW,5 mph,0 mph,29.20 in,0.0 in,Fair
31/10/2011 23:22:00,2011,YES,31/10/2011,53,Monday,8:15pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,11:22 PM,41 F,31 F,67 %,SW,3 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2011 23:22:00,2011,YES,31/10/2011,197,Monday,8:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,11:22 PM,41 F,31 F,67 %,SW,3 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2011 23:22:00,2011,YES,31/10/2011,252,Monday,7:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,11:22 PM,41 F,31 F,67 %,SW,3 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2011 23:22:00,2011,YES,31/10/2011,195,Monday,7:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,11:22 PM,41 F,31 F,67 %,SW,3 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2011 23:22:00,2011,YES,31/10/2011,172,Monday,6:30pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,11:22 PM,41 F,31 F,67 %,SW,3 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2011 23:22:00,2011,YES,31/10/2011,0,Monday,6:00pm,2594505,4.963366337,13556,14743,4.461056106,303,2011,60,38,49,-2,16,0.02,6.4,14,210,6,,18,200,11:22 PM,41 F,31 F,67 %,SW,3 mph,0 mph,29.22 in,0.0 in,Fair
31/10/2010 00:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,12:22 AM,54 F,25 F,33 %,WSW,7 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
31/10/2010 00:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,12:22 AM,54 F,25 F,33 %,WSW,7 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
31/10/2010 00:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,12:22 AM,54 F,25 F,33 %,WSW,7 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
31/10/2010 00:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,12:22 AM,54 F,25 F,33 %,WSW,7 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
31/10/2010 00:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,12:22 AM,54 F,25 F,33 %,WSW,7 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
31/10/2010 00:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,12:22 AM,54 F,25 F,33 %,WSW,7 mph,0 mph,28.96 in,0.0 in,Mostly Cloudy
31/10/2010 01:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,1:22 AM,54 F,26 F,34 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 01:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,1:22 AM,54 F,26 F,34 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 01:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,1:22 AM,54 F,26 F,34 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 01:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,1:22 AM,54 F,26 F,34 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 01:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,1:22 AM,54 F,26 F,34 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 01:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,1:22 AM,54 F,26 F,34 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 02:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,2:22 AM,54 F,27 F,35 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 02:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,2:22 AM,54 F,27 F,35 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 02:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,2:22 AM,54 F,27 F,35 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 02:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,2:22 AM,54 F,27 F,35 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 02:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,2:22 AM,54 F,27 F,35 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 02:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,2:22 AM,54 F,27 F,35 %,SW,9 mph,0 mph,28.95 in,0.0 in,Mostly Cloudy
31/10/2010 03:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,3:22 AM,53 F,29 F,40 %,WSW,6 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 03:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,3:22 AM,53 F,29 F,40 %,WSW,6 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 03:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,3:22 AM,53 F,29 F,40 %,WSW,6 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 03:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,3:22 AM,53 F,29 F,40 %,WSW,6 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 03:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,3:22 AM,53 F,29 F,40 %,WSW,6 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 03:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,3:22 AM,53 F,29 F,40 %,WSW,6 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 04:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,4:22 AM,51 F,29 F,43 %,WSW,5 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 04:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,4:22 AM,51 F,29 F,43 %,WSW,5 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 04:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,4:22 AM,51 F,29 F,43 %,WSW,5 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 04:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,4:22 AM,51 F,29 F,43 %,WSW,5 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 04:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,4:22 AM,51 F,29 F,43 %,WSW,5 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 04:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,4:22 AM,51 F,29 F,43 %,WSW,5 mph,0 mph,28.96 in,0.0 in,Partly Cloudy
31/10/2010 05:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,5:22 AM,50 F,29 F,44 %,WSW,5 mph,0 mph,28.97 in,0.0 in,Fair
31/10/2010 05:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,5:22 AM,50 F,29 F,44 %,WSW,5 mph,0 mph,28.97 in,0.0 in,Fair
31/10/2010 05:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,5:22 AM,50 F,29 F,44 %,WSW,5 mph,0 mph,28.97 in,0.0 in,Fair
31/10/2010 05:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,5:22 AM,50 F,29 F,44 %,WSW,5 mph,0 mph,28.97 in,0.0 in,Fair
31/10/2010 05:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,5:22 AM,50 F,29 F,44 %,WSW,5 mph,0 mph,28.97 in,0.0 in,Fair
31/10/2010 05:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,5:22 AM,50 F,29 F,44 %,WSW,5 mph,0 mph,28.97 in,0.0 in,Fair
31/10/2010 07:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,7:22 AM,45 F,31 F,58 %,N,7 mph,0 mph,29.03 in,0.0 in,Fair
31/10/2010 07:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,7:22 AM,45 F,31 F,58 %,N,7 mph,0 mph,29.03 in,0.0 in,Fair
31/10/2010 07:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,7:22 AM,45 F,31 F,58 %,N,7 mph,0 mph,29.03 in,0.0 in,Fair
31/10/2010 07:22:00,2010,NO,31/10/2010,179,Sunday,7:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,7:22 AM,45 F,31 F,58 %,N,7 mph,0 mph,29.03 in,0.0 in,Fair
31/10/2010 07:22:00,2010,NO,31/10/2010,172,Sunday,6:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,7:22 AM,45 F,31 F,58 %,N,7 mph,0 mph,29.03 in,0.0 in,Fair
31/10/2010 07:22:00,2010,NO,31/10/2010,0,Sunday,6:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,7:22 AM,45 F,31 F,58 %,N,7 mph,0 mph,29.03 in,0.0 in,Fair
31/10/2010 08:22:00,2010,NO,31/10/2010,3,Sunday,8:15pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,8:22 AM,45 F,33 F,63 %,N,8 mph,0 mph,29.06 in,0.0 in,Fair
31/10/2010 08:22:00,2010,NO,31/10/2010,185,Sunday,8:00pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,8:22 AM,45 F,33 F,63 %,N,8 mph,0 mph,29.06 in,0.0 in,Fair
31/10/2010 08:22:00,2010,NO,31/10/2010,187,Sunday,7:30pm,2466788,4.947157191,13451,12616,4.440802676,299,2010,56,40,48,-2,17,0,9.1,17,40,2,,22,30,8:22 AM,45 F,33 F,63 %,N,8 mph,0 mph,29.06 in,0.0 in,Fair
